seed,schedule_id,category,label,efcl_cost,aer_fidelity,neglog_aer_fidelity,efcl_makespan,aer_makespan,efcl_exec,efcl_idle,efcl_comm,efcl_move,aer_comm_count,aer_move_count,aer_swap_count,aer_n_blocks,anchor,operator,anchor_moves,sched_moves,d_moves,schedule,efcl_rank,aer_rank
62,11,random,R0.0,1.0011588335037231,0.4772407345476883,0.7397342308178805,17000.0,17000.0,0.0544433519244194,0.5507461428642273,0.39596930146217346,0.0,13,0,0,1,,,,0,,01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011|01001011,10,8
62,12,random,R0.1,0.9262462854385376,0.5165884882459792,0.6605086822582306,15366.1533203125,14940.0,0.04292206093668938,0.46725425124168396,0.39596930146217346,0.020100653171539307,13,2,1,2,,,,2,,10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|11010100|11010100|11010100|11010100|11010100,6,4
62,13,random,R0.1,0.9901500344276428,0.4895780336366392,0.7142114147287639,16423.076171875,17720.0,0.03395911678671837,0.5303788185119629,0.36551010608673096,0.06030195951461792,12,6,1,4,,,,6,,01011100|01011100|01011100|01011100|01011100|01110100|01010110|01010110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110,9,7
62,14,random,R0.5,1.1984078884124756,0.4240756469166899,0.8578434271244406,21983.078125,25500.0,0.07215800136327744,0.7522304058074951,0.21321424841880798,0.16080522537231445,7,16,2,9,,,,16,,01111000|00111010|00110011|00110011|00110101|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|01010011|01100011|01100101|11100001,12,12
62,15,random,R0.5,1.9370554685592651,0.26626147860738064,1.323276450747407,29520.0,32500.0,0.03339271619915962,1.094089150428772,0.5482651591300964,0.261308491230011,18,26,1,14,,,,26,,11000110|10010110|10010110|10010110|10010101|00011101|00011101|00011011|00011011|01011001|01001101|01001011|01011001|01011001|00111001|01011001|11001001|11010001|11010001|11110000,16,16
63,0,baseline,B1,1.080536961555481,0.4013802379701954,0.9128460765917235,16678.91796875,17300.0,0.028386278077960014,0.41250792145729065,0.6396427750587463,0.0,21,0,3,1,,,0,0,0,10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100|10011100,9,12
63,1,baseline,B2,1.3397663831710815,0.39959629550689846,0.9173005027539671,21413.912109375,23700.0,0.043101340532302856,0.8124001622200012,0.18275506794452667,0.3015097975730896,6,30,5,12,,,30,30,0,10000111|10000111|10000111|10000111|10000111|10000111|10000111|00011101|01001110|01101100|00101110|00010111|00110101|10110001|11010001|10011010|10011010|10011010|10011001|10011010,14,13
63,2,baseline,B3,0.824070930480957,0.548432423105338,0.6006912099466061,16832.765625,17500.0,0.08771172165870667,0.5438620448112488,0.15229588747024536,0.04020130634307861,5,4,2,3,,,4,4,0,10000111|10000111|10000111|10000111|10000111|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|10100011|10100011,1,1
63,3,baseline,B4,1.1247307062149048,0.4320504196536043,0.8392129853872401,18500.0,18500.0,0.041339244693517685,0.5351262092590332,0.5482652187347412,0.0,18,0,1,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,10,8
63,4,perturb,B1p0,0.9758308529853821,0.42499342139760055,0.8556815892419914,14392.8984375,13400.0,0.028553377836942673,0.30763474106788635,0.6396427154541016,0.0,21,0,1,1,B1,C,0,0,0,10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010|10011010,6,10
63,5,perturb,B1p1,1.0386971235275269,0.43080860841408,0.8420913515084626,17307.69140625,17800.0,0.05700289458036423,0.4943474233150482,0.4873468279838562,0.0,16,0,2,1,B1,C,0,0,0,10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000|10111000,8,9
63,6,perturb,B2p0,1.3026491403579712,0.4085564788591421,0.895125115097887,20413.912109375,21800.0,0.043501466512680054,0.7748828530311584,0.18275506794452667,0.3015097975730896,6,30,3,11,B2,B,30,30,0,10000111|10000111|10000111|10000111|10000111|10000111|10000111|00011101|01001110|01101100|00010111|00010111|00110101|10110001|11010001|10011010|10011010|10011010|10011001|10011010,12,11
63,7,perturb,B2p1,1.1983075141906738,0.45195791758183596,0.794166206179284,19952.373046875,20800.0,0.046595215797424316,0.7381078600883484,0.15229588747024536,0.261308491230011,5,26,3,11,B2,B,30,26,-4,10000111|10000111|10000111|10000111|10000111|10000111|10000111|01001110|01001110|01101100|00101110|00010111|00110101|10110001|11010001|10011010|10011010|10011010|10011001|10011010,11,7
63,8,perturb,B3p0,0.8453252911567688,0.5296287262734914,0.6355790343773858,16832.765625,18000.0,0.08653321862220764,0.5358356833457947,0.18275506794452667,0.04020130634307861,6,4,2,3,B3,B,4,4,0,10000111|10000111|10000111|10000111|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|10100011|10100011,3,3
63,9,perturb,B3p1,0.8451176881790161,0.5388982955814503,0.6182284168210216,16832.765625,17000.0,0.08309930562973022,0.5390620231628418,0.18275506794452667,0.04020130634307861,6,4,2,3,B3,B,4,4,0,10000111|10000111|10000111|10000111|10000111|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|11000011|10100011,2,2
63,10,random,R0.0,0.9338581562042236,0.47867085145485905,0.7367420754865768,16538.4609375,16820.0,0.06277430057525635,0.4751145541667938,0.39596933126449585,0.0,13,0,4,1,,,,0,,11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110|11000110,4,5
63,11,random,R0.0,0.9936366677284241,0.45594075681693796,0.7853923971690902,16904.615234375,16720.0,0.06577317416667938,0.5014349222183228,0.42642849683761597,0.0,14,0,1,1,,,,0,,10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001|10110001,7,6
63,12,random,R0.1,0.9657861590385437,0.49673465979237963,0.6996992791697112,17678.91796875,17500.0,0.0778530091047287,0.5632407069206238,0.3045917749404907,0.020100653171539307,10,2,1,2,,,,2,,11001100|11001100|11001100|11001100|11001100|11001100|11001100|11001100|11001100|11001100|11001100|11001100|11001100|11001100|11001100|11000101|11000101|11000101|11000101|11000101,5,4
63,13,random,R0.1,1.337715744972229,0.33079442436986806,1.1062581709629546,21827.69140625,23000.0,0.055406346917152405,0.6231822967529297,0.5787243247032166,0.08040261268615723,19,8,1,5,,,,8,,11010001|11010001|11010001|11010001|11010001|11010001|10110001|10110001|10110100|10110100|10110100|10110100|10110100|10101100|10101100|10101100|10101100|10101100|10101100|10100101,13,14
63,14,random,R0.5,1.6849751472473145,0.29815779442914014,1.2101324211113,28038.4609375,28000.0,0.05765257775783539,0.9493278861045837,0.4568876326084137,0.22110718488693237,15,22,1,12,,,,22,,01001110|01001011|11001001|11001001|11001001|01001011|11001010|11001010|11001010|10001011|10001101|10101001|10101001|10101001|10101001|10101010|10101010|10101001|10001101|10101100,16,15
63,15,random,R0.5,1.635627269744873,0.27299659021787115,1.2982959739196065,29624.615234375,32100.0,0.05498146638274193,0.862449586391449,0.4568876624107361,0.261308491230011,15,26,2,14,,,,26,,10000111|10000111|11000101|11000101|11000101|11000011|10001011|11000011|10001011|10011001|10010011|10010011|10000111|10000111|00001111|00100111|00110110|00110110|00110011|10010011,15,16
64,0,baseline,B1,0.8932446241378784,0.46223948104958457,0.771672164950926,14931.9658203125,16000.0,0.04358185827732086,0.362315833568573,0.4873468279838562,0.0,16,0,4,1,,,0,0,0,00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011|00110011,5,7
64,1,baseline,B2,1.2019456624984741,0.47657981394717874,0.7411200695007019,21069.68359375,21800.0,0.05324292927980423,0.745456874370575,0.12183671444654465,0.2814091444015503,4,28,7,12,,,28,28,0,00001111|10011001|10101001|10101001|10111000|10111000|10011100|10000111|00001111|10000111|00010111|00010111|00010111|00010111|00010111|00100111|00001111|00110011|00110011|00110011,10,5
64,2,baseline,B3,0.8266827464103699,0.5739683901104089,0.555180953673012,15514.0478515625,16200.0,0.06957022845745087,0.534156084060669,0.18275506794452667,0.04020130634307861,6,4,4,3,,,4,4,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00010111|00010111|00010111|00010111|00010111|00010111|10010011|10010011|10010011|10010011|10010011,3,1
64,3,baseline,B4,0.8108876943588257,0.5218406399381358,0.6503930251840416,14681.2822265625,14200.0,0.054646264761686325,0.3907312750816345,0.36551010608673096,0.0,12,0,3,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,1,4
64,4,perturb,B1p0,1.0499316453933716,0.426282810757411,0.852652277962908,16560.73828125,16400.0,0.035448960959911346,0.4052991271018982,0.6091836094856262,0.0,20,0,3,1,B1,C,0,0,0,00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110,6,9
64,5,perturb,B1p1,1.107940435409546,0.4088541896795707,0.8943966909530818,17653.845703125,18900.0,0.037764519453048706,0.46099233627319336,0.6091835498809814,0.0,20,0,2,1,B1,C,0,0,0,10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010|10110010,7,11
64,6,perturb,B2p0,1.2279636859893799,0.4572300697318866,0.7825685799068509,21549.68359375,22100.0,0.05159590393304825,0.742662787437439,0.15229588747024536,0.2814091444015503,5,28,7,12,B2,B,28,28,0,00001111|10011001|10101001|10101001|10111000|10111000|10011100|10000111|00001111|10000111|00010111|00010111|00010111|00010111|00010111|00100111|00001111|00001111|00110011|00110011,12,8
64,7,perturb,B2p1,1.1422481536865234,0.4714688039416316,0.751902342529904,20069.68359375,21400.0,0.051703717559576035,0.6769401431083679,0.15229588747024536,0.261308491230011,5,26,6,11,B2,B,28,26,-2,00001111|10011001|10101001|10101001|10111000|10111000|10011100|10000111|00001111|10000111|00010111|00010111|00010111|00010111|00010111|00010111|00001111|00110011|00110011|00110011,9,6
64,8,perturb,B3p0,0.824930727481842,0.5539110264734012,0.5907512071663127,15975.5859375,16700.0,0.0668766051530838,0.5046386122703552,0.21321424841880798,0.04020130634307861,7,4,4,3,B3,B,4,4,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|10010011|10010011|10010011|10010011|10010011,2,2
64,9,perturb,B3p1,0.8274810910224915,0.5419728246628943,0.6125394177978424,15514.0478515625,16200.0,0.06301847845315933,0.48058775067329407,0.2436734288930893,0.04020130634307861,8,4,4,3,B3,B,4,4,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|10010011|10010011|10010011|10010011,4,3
64,10,random,R0.0,1.1276755332946777,0.42377888270957526,0.8585434628236415,18000.0,18000.0,0.05395408719778061,0.5254562497138977,0.5482652187347412,0.0,18,0,1,1,,,,0,,01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110|01010110,8,10
64,11,random,R0.0,1.2218565940856934,0.37137620203447386,0.9905397084911094,19000.0,19000.0,0.050380755215883255,0.5622923374176025,0.6091836094856262,0.0,20,0,1,1,,,,0,,11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001|11001001,11,13
64,12,random,R0.1,1.2580485343933105,0.3715949427102885,0.9899508816337491,21000.0,21000.0,0.05187669023871422,0.5976046919822693,0.5482651591300964,0.06030195951461792,18,6,2,4,,,,6,,00110110|00110110|00110110|00110110|00110110|00110110|01110010|01110010|01110010|01110010|01110010|01100011|01100011|01100011|01001011|01001011|01001011|01001011|01001011|01001011,13,12
64,13,random,R0.1,1.3029179573059082,0.35497271751777076,1.0357143445226098,20080.73828125,20320.0,0.032552752643823624,0.5399613976478577,0.6701019406318665,0.06030195951461792,22,6,2,4,,,,6,,00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00111010|00011110|00011110|00011110|00011110|00011110|00011110|10001110,14,14
64,14,random,R0.5,1.9172437191009521,0.23185883798521506,1.461626549461165,33167.5546875,33200.0,0.04022148996591568,0.9663289785385132,0.6091834902763367,0.3015097975730896,20,30,1,16,,,,30,,11010010|11010010|10110010|10110010|10111000|10110100|11100100|11100100|11101000|11001010|11000011|11010001|11011000|01011100|01001110|01011100|00011110|00011110|00011011|10011001,16,16
64,15,random,R0.5,1.7657358646392822,0.27257311533065226,1.299848387728363,30812.8515625,32300.0,0.053281813859939575,0.9637987017631531,0.4873468577861786,0.261308491230011,16,26,2,14,,,,26,,10110010|11010010|11010001|11010100|11010100|10110100|10111000|10011001|10011001|11010001|11010001|11011000|11011000|10011010|10011010|10011010|11011000|10011010|10010011|11010001,15,15
65,0,baseline,B1,0.8417856097221375,0.4886324195409095,0.7161447704544283,13876.3857421875,13400.0,0.0464354008436203,0.3384625315666199,0.4568876326084137,0.0,15,0,2,1,,,0,0,0,00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110|00011110,3,4
65,1,baseline,B2,1.4744141101837158,0.34636169246121656,1.0602716959922076,23522.337890625,27100.0,0.04796465113759041,0.8416813015937805,0.18275506794452667,0.40201306343078613,6,40,5,16,,,40,40,0,01000111|00011011|01001011|10000111|10000111|00010111|00011011|10011010|00111010|00111010|00110110|00110110|10010110|00100111|01011010|01011010|00111010|10111000|10011010|10011100,14,14
65,2,baseline,B3,0.8258981704711914,0.5366196986635028,0.6224656315199811,18107.154296875,18500.0,0.08950041234493256,0.5237997770309448,0.15229588747024536,0.06030195951461792,5,6,2,4,,,6,6,0,10010011|10010011|10010011|10000111|10000111|10000111|10000111|10000111|10000111|10000111|10000111|10000111|00100111|00100111|00100111|00100111|01100011|01100011|01100011|01100011,1,2
65,3,baseline,B4,0.9412842988967896,0.44340509588847454,0.8132714891089204,15145.615234375,15000.0,0.050904519855976105,0.40303295850753784,0.4873468577861786,0.0,16,0,0,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,5,5
65,4,perturb,B1p0,0.9970594644546509,0.4145403141717746,0.8805850493731847,15165.615234375,15000.0,0.038300469517707825,0.38003459572792053,0.5787243843078613,0.0,19,0,1,1,B1,C,0,0,0,00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111|00010111,7,8
65,5,perturb,B1p1,1.0578689575195312,0.38943094568212466,0.9430687190369484,16220.0673828125,16000.0,0.03443612530827522,0.38379016518592834,0.6396427750587463,0.0,21,0,2,1,B1,C,0,0,0,00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110|00110110,10,10
65,6,perturb,B2p0,1.4069676399230957,0.3594106493417686,1.0232896741819355,22522.33984375,26100.0,0.05297718942165375,0.7996814250946045,0.15229588747024536,0.40201306343078613,5,40,5,15,B2,B,40,40,0,01000111|00011011|01001011|10000111|10000111|00010111|00010111|10011010|00111010|00111010|00110110|00110110|10010110|00100111|01011010|01011010|00111010|10111000|10011010|10011100,12,12
65,7,perturb,B2p1,1.4783039093017578,0.355510889913349,1.0341993975403636,23447.3671875,26620.0,0.04796465113759041,0.8455713391304016,0.18275506794452667,0.40201306343078613,6,40,7,16,B2,B,40,40,0,01000111|00011011|01001011|10000111|00010111|00010111|00011011|10011010|00111010|00111010|00110110|00110110|10010110|00100111|01011010|01011010|00111010|10111000|10011010|10011100,15,13
65,8,perturb,B3p0,0.8302980065345764,0.5368577518573503,0.6220221136843074,18107.154296875,18500.0,0.08910028636455536,0.5285998582839966,0.15229588747024536,0.06030195951461792,5,6,2,4,B3,B,6,6,0,10010011|10010011|10010011|10000111|10000111|10000111|10000111|10000111|10000111|10000111|10000111|10000111|00100111|00100111|00100111|01100011|01100011|01100011|01100011|01100011,2,1
65,9,perturb,B3p1,0.8893446922302246,0.5183232276090914,0.6571562398010731,18107.154296875,19000.0,0.08448787033557892,0.5617998242378235,0.18275506794452667,0.06030195951461792,6,6,2,4,B3,B,6,6,0,10010011|10010011|10010011|10000111|10000111|10000111|10000111|10000111|10000111|10000111|10000111|10000111|10000111|00100111|00100111|00100111|01100011|01100011|01100011|01100011,4,3
65,10,random,R0.0,1.022623062133789,0.4199834503870972,0.8675399723213195,16500.0,17800.0,0.045638732612133026,0.45917823910713196,0.5178059935569763,0.0,17,0,2,1,,,,0,,11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010|11001010,8,7
65,11,random,R0.0,1.027066946029663,0.439859158885303,0.8213006967531642,18000.0,18000.0,0.06166614219546318,0.5389722585678101,0.4264284670352936,0.0,14,0,1,1,,,,0,,00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111|00100111,9,6
65,12,random,R0.1,1.1366513967514038,0.3828357054111923,0.9601493494292084,17461.5390625,17200.0,0.04592711105942726,0.4614400565624237,0.6091835498809814,0.020100653171539307,20,2,1,2,,,,2,,10101100|10101100|10101100|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001|10101001,11,11
65,13,random,R0.1,0.9970476031303406,0.4103404686882586,0.8907680524498216,16000.0,17800.0,0.04580632224678993,0.41333457827568054,0.5178059935569763,0.020100653171539307,17,2,3,2,,,,2,,00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00111010|00110011,6,9
65,14,random,R0.5,1.6627885103225708,0.2638431595133332,1.3324004451313713,26827.69140625,28520.0,0.03924178332090378,0.8438159227371216,0.5787243843078613,0.20100653171539307,19,20,3,11,,,,20,,01011010|01110010|01100110|00100111|00100111|01100110|01101010|01101010|01101010|11001010|11001010|11001010|11001001|11000011|11000011|11000011|10100011|10001011|10001011|10001011,16,16
65,15,random,R0.5,1.4407069683074951,0.2880375916951414,1.2446642806448212,24645.6171875,28000.0,0.062247149646282196,0.7102070450782776,0.4873468577861786,0.18090587854385376,16,18,0,10,,,,18,,01010101|00110101|10010101|10010101|00011101|00011101|10001101|10001101|10001101|01001101|01001101|01001101|00101101|00101101|01100101|01100110|01100110|01100110|11100010|11100010,13,15
66,0,baseline,B1,0.942947268486023,0.4298283612254305,0.844369309920923,14080.0,14680.0,0.02635515294969082,0.3378676474094391,0.5787243843078613,0.0,19,0,2,1,,,0,0,0,10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101|10001101,7,10
66,1,baseline,B2,1.3117955923080444,0.3959777966386613,0.9263971383938766,20079.869140625,24520.0,0.03846021741628647,0.7391270995140076,0.15229588747024536,0.3819124102592468,5,38,9,14,,,38,38,0,10001011|01001011|01001011|10001011|01101001|01101001|01101001|01011001|10000111|10100011|10011010|10011010|10011010|10000111|01100101|10100101|10100101|10000111|10010110|10110010,15,12
66,2,baseline,B3,0.865907609462738,0.5549918451050383,0.5888018588480887,16000.0,16000.0,0.07509785145521164,0.5270357131958008,0.2436734288930893,0.020100653171539307,8,2,3,2,,,2,2,0,00101011|00101011|00101011|00101011|00101011|00101011|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001,3,2
66,3,baseline,B4,0.8858891129493713,0.48514518842316606,0.7233070752696537,14000.0,14320.0,0.03802966699004173,0.36051255464553833,0.4873468279838562,0.0,16,0,2,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,4,6
66,4,perturb,B1p0,1.0547837018966675,0.4315827078077446,0.8402961117211261,16000.0,16100.0,0.0360361747443676,0.4400230348110199,0.5787243843078613,0.0,19,0,1,1,B1,C,0,0,0,00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101|00011101,9,9
66,5,perturb,B1p1,0.9595988988876343,0.44651224737079354,0.8062884493199493,14560.0,15160.0,0.03408673778176308,0.3772469460964203,0.5482652187347412,0.0,18,0,1,1,B1,C,0,0,0,10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100|10101100,8,8
66,6,perturb,B2p0,1.3242645263671875,0.3906670630871569,0.9398995827855864,20780.21484375,24520.0,0.042318347841501236,0.7477379441261292,0.15229588747024536,0.3819124102592468,5,38,8,14,B2,B,38,38,0,10001011|01001011|01001011|10001011|01101001|01101001|01101001|01011001|10000111|10100011|10100011|10011010|10011010|10000111|01100101|10100101|10100101|10000111|10010110|10110010,16,13
66,7,perturb,B2p1,1.3111385107040405,0.3872853271886787,0.9485935780521022,19695.25390625,23920.0,0.03653620555996895,0.7099347114562988,0.18275506794452667,0.3819124102592468,6,38,8,13,B2,B,38,38,0,10001011|01001011|01001011|10001011|01101001|01101001|01101001|01011001|10000111|10100011|10011010|10011010|10011010|10000111|01100101|10100101|10100101|10000111|10110010|10110010,14,14
66,8,perturb,B3p0,0.9075816869735718,0.5232339900776584,0.6477265152045708,16000.0,16000.0,0.06816130131483078,0.5147280097007751,0.3045917749404907,0.020100653171539307,10,2,3,2,B3,B,2,2,0,00101011|00101011|00101011|00101011|00101011|00101011|00101011|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001,6,3
66,9,perturb,B3p1,0.852013349533081,0.5578230262566529,0.5837135241519639,16000.0,16000.0,0.07509785145521164,0.5131414532661438,0.2436734288930893,0.020100653171539307,8,2,3,2,B3,B,2,2,0,00101011|00101011|00101011|00101011|00101011|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001|00111001,2,1
66,10,random,R0.0,0.8132952451705933,0.5133294430806873,0.6668374506855338,12669.033203125,12180.0,0.043808139860630035,0.3125995099544525,0.45688769221305847,0.0,15,0,0,1,,,,0,,10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110|10100110,1,4
66,11,random,R0.0,0.8874067664146423,0.49201873137819724,0.7092384913076406,14125.2177734375,14720.0,0.04635591059923172,0.3841632604598999,0.4568876624107361,0.0,15,0,2,1,,,,0,,10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110|10010110,5,5
66,12,random,R0.1,1.2380092144012451,0.3567293450039418,1.0307779219777333,17520.0,19120.0,0.016216907650232315,0.4810299277305603,0.7005611062049866,0.04020130634307861,23,4,1,3,,,,4,,00111001|00111001|00111001|00111001|00011101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101,12,16
66,13,random,R0.1,1.0653632879257202,0.41104819005825055,0.8890448206092331,15520.0,15520.0,0.026395903900265694,0.39932459592819214,0.6396427750587463,0.0,21,0,1,1,,,,0,,10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101|10010101,10,11
66,14,random,R0.5,1.2842216491699219,0.3623474259459473,1.015151787230339,22260.0,24340.0,0.05487550050020218,0.6725715398788452,0.39596930146217346,0.16080522537231445,13,16,2,9,,,,16,,00101011|00101011|00101011|00111001|10011001|10010011|10010011|10010011|10100011|10100011|10100011|10100011|10110010|11110000|11010010|11010010|11010010|11001010|11001010|11001010,13,15
66,15,random,R0.5,1.1284838914871216,0.4517031988039442,0.7947299546465336,18981.5390625,19220.0,0.06576541811227798,0.6271641850471497,0.33505094051361084,0.10050326585769653,11,10,1,6,,,,10,,01101100|01101100|01101100|01101100|01101100|01101100|01101100|01101100|00101101|00101101|00101101|00101101|00101101|10100101|10101001|10101001|10111000|00111001|00111001|00111001,11,7
67,0,baseline,B1,0.8595035076141357,0.46735519971258904,0.7606657114657445,12884.615234375,14660.0,0.02757813222706318,0.3141191899776459,0.5178059935569763,0.0,17,0,3,1,,,0,0,0,01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101|01100101,7,8
67,1,baseline,B2,1.2374070882797241,0.4157674283438145,0.8776292415380249,19773.654296875,22460.0,0.039109040051698685,0.694549024105072,0.12183671444654465,0.3819124102592468,4,38,3,14,,,38,38,0,00001111|10000111|11100100|11100100|11100100|01100101|01100101|01100101|00110101|00101011|01011001|01011001|00011110|01010011|01010011|00110011|10100011|10100101|10110100|10100011,14,12
67,2,baseline,B3,0.7419724464416504,0.566666439822182,0.5679844379198159,13947.4345703125,15000.0,0.06620953977108002,0.4424480199813843,0.21321424841880798,0.020100653171539307,7,2,3,2,,,2,2,0,10010011|10010011|10010011|10010011|10010011|10010011|10010011|10010011|10010011|10010011|10010011|10010011|10010011|10010011|10010011|10010101|10010101|10010101|10010101|10010101,3,3
67,3,baseline,B4,0.9023029804229736,0.4999675899356055,0.6932120027896496,15000.0,15000.0,0.05751441791653633,0.44881919026374817,0.39596933126449585,0.0,13,0,1,1,,,0,0,0,00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111|00001111,8,6
67,4,perturb,B1p0,0.7384645938873291,0.5800559915346744,0.5446306429723319,13307.6923828125,13340.0,0.04736245423555374,0.38651034235954285,0.3045917749404907,0.0,10,0,3,1,B1,C,0,0,0,11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001|11100001,2,1
67,5,perturb,B1p1,0.8453933000564575,0.4982550500119215,0.6966431844425105,13221.60546875,13540.0,0.03742640092968941,0.3510791063308716,0.45688769221305847,0.0,15,0,2,1,B1,C,0,0,0,11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100|11100100,6,7
